שנת לימודים,שם מחוז,שם רשות,סמל מוסד,שם מוסד,חמשון טיפוח,סטטוס מוסד,סוג חינוך מוסד,שלבי חינוך במוסד,מגזר,סוג פיקוח,מעמד משפטי, שעות הוראה,עלות  שעות הוראה,שעות פרטניות, שעות שהיה,שעות הדרכה,עלות תיקצוב שעות הדרכה,שעות איחוד משכורת , עלות תיקצוב שעות איחוד משכורת ,"שעות בודדות -חנ""מ - חופשות","עלות שעות בודדות -חנ""מ - חופשות","שכ""ל",גני ילדים,שירותי היקף,תקציב הסעות ,פרויקטים והעברות לרשויות מקומיות ובעלויות,שעות רשת חינוך עצמאי ומעיין חינוך תורני , עלות שעות רשת חינוך עצמאי ומעיין חינוך תורני ,שעות מוסדות פטור,עלות שעות מוסדות פטור,שירותי עזר - מוסדות פטור,מספר תלמידים בפועל חינוך רגיל,מספר תלמידים בפועל חינוך מיוחד, מס' כיתות  חינוך רגיל, מס' כיתות  חינוך מיוחד,"סה""כ תקציב שכר ותשלומים",הערות
תשעו,מרכז,אלעד,442269,תיכון בית יעקב החדש,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,151,927",0,290,0,"134,194",0,0,0,0,0,107,0,3.0,0.0,"2,286,411", 
תשעו,מרכז,אלעד,442434,ראשית חכמה,בינוני - חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,264,"2,370,096",41,83,0,0,77,"511,566",100,"14,042","1,574,580",0,"215,939",0,"385,498",0,0,0,0,0,183,0,8.0,0.0,"5,071,721", 
תשעו,מרכז,אלעד,442517,סמינר בית מרגלית,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"3,594,835",0,460,0,"164,961",0,0,0,0,0,211,0,7.0,0.0,"3,760,255", 
תשעו,מרכז,אלעד,442541,אמרי דוד,חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,078",0,0,133,"546,691","83,439",157,0,6.0,0.0,"638,208", 
תשעו,מרכז,אלעד,442558,"ת""ת מוריה אלעד",חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,672,721",0,0,0,0,0,227,0,9.5,0.0,"1,672,721", 
תשעו,מרכז,אלעד,442624,"תשב""ר חנוך לנער",חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,513",0,0,110,"451,237","69,532",106,0,5.0,0.0,"528,281", 
תשעו,מרכז,אלעד,456293,מר.חינוכי בנות מוריה,חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,338,609",0,0,0,0,0,211,0,7.5,0.0,"1,338,609", 
תשעו,מרכז,אלעד,456848,בית מרגלית,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"197,337",0,"172,621",235,"1,341,218",0,0,0,137,0,5.5,0.0,"1,711,175", 
תשעו,מרכז,אלעד,460733,תיכון ויזניץ אלעד,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,464,313",0,0,0,"66,679",0,0,0,0,0,194,0,6.0,0.0,"2,530,992", 
תשעו,מרכז,אלעד,460741,תורת חסד,חזק,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"732,101",0,0,0,"5,376",0,0,0,0,0,101,0,3.0,0.0,"737,476", 
תשעו,מרכז,אלעד,481952,אור האמת - בנות,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,698,"5,451,809",124,106,0,0,0,0,0,0,0,0,"323,992",0,"439,660",0,0,0,0,0,358,0,16.0,0.0,"6,215,461", 
תשעו,מרכז,אלעד,481960,אור האמת - בנים,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,480,"3,749,238",73,76,0,0,0,0,0,0,0,0,"204,193",0,"524,360",0,0,0,0,0,246,0,10.0,0.0,"4,477,790", 
תשעו,מרכז,אלעד,481978,תפארת חיה,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,346,"2,694,663",61,53,0,0,0,0,0,0,0,0,"217,497",0,"374,137",0,0,0,0,0,181,0,6.5,0.0,"3,286,297", 
תשעו,מרכז,אלעד,499822,ישיבה לצעירים אלעד,חלש - בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"122,263",0,0,0,"6,474",0,0,0,0,0,17,0,1.0,0.0,"128,737", 
תשעו,מרכז,אלעד,530022,פאר מנחם,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,353,"2,753,884",65,67,0,0,0,0,0,0,0,0,"203,363",0,"331,788",0,0,0,0,0,172,0,7.0,0.0,"3,289,035", 
תשעו,מרכז,אלעד,560532,לדעת חכמה,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,108,631",0,0,0,"31,673",0,0,0,0,0,176,0,6.0,0.0,"2,140,304", 
תשעו,מרכז,אלעד,611772,"ת""ת ברסלב אלעד",בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,375,"2,953,971",59,59,0,0,0,0,0,0,0,0,"147,086",0,"198,037",0,0,0,0,0,120,0,6.5,0.0,"3,299,093", 
תשעו,מרכז,אלעד,711903,דרכי חנה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"1,600,584",0,0,0,"23,772",0,0,0,0,0,136,0,3.0,0.0,"1,624,356", 
תשעו,מרכז,אלעד,715318,ישיבה לצעירים אלעד, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"241,820",0,0,0,0,0,0,0,0,0,33,0,3.0,0.0,"241,820", 
תשעו,מרכז,אלעד,715797,שערי תבונה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"241,367",0,0,0,719,0,0,0,0,0,36,0,2.0,0.0,"242,086", 
תשעו,מרכז,אלעד,716605,תיכון פרי תואר בית י, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"411,965",0,0,0,"11,199",0,0,0,0,0,44,0,1.0,0.0,"423,163", 
תשעו,מרכז,אלעד,719799,ישיבת בני אהרן, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"508,132",0,0,0,"6,953",0,0,0,0,0,70,0,3.0,0.0,"515,085", 
תשעו,מרכז,אלעד,721886,"ת""ת תשב""ר אלעד", ,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,134",0,0,60,"247,312","41,719",68,0,3.0,0.0,"290,165", 
תשעו,מרכז,אלעד,722116,בני מלכים/ ישיבה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"85,158",0,0,0,"6,006",0,0,0,0,0,13,0,1.0,0.0,"91,163", 
תשעו,מרכז,אלעד,722124,חכמת דוד, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"296,169",0,0,0,"1,000",0,0,0,0,0,46,0,3.0,0.0,"297,169", 
תשעו,מרכז,אלעד,722132,תורה בתפארתה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"563,894",0,0,0,"1,988",0,0,0,0,0,142,0,3.0,0.0,"565,882", 
תשעו,מרכז,אליכין,410068,"ממ""ד רמב""ם",בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,325,"2,554,766",55,54,0,0,0,0,30,"4,213",0,0,"118,314",0,"133,070",0,0,0,0,0,129,0,4.5,0.0,"2,810,362", 
תשעו,מרכז,אורנית,410332,"ממ""ד יובלים",חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,392,"3,090,751",70,65,0,0,0,0,0,0,0,0,"274,240",0,"76,252",0,0,0,0,0,219,0,9.0,0.0,"3,441,244", 
תשעו,מרכז,אורנית,412304,שחקים,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,378,"2,978,987",73,62,0,0,0,0,26,"3,651",0,0,"281,237",0,"41,729",0,0,0,0,0,264,0,9.0,0.0,"3,305,604", 
תשעו,מרכז,אורנית,414409,יסודי לאומנויות,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,833,"6,616,824",155,146,0,0,0,0,26,"3,651",0,0,"747,084",0,"49,279",0,0,0,0,0,605,11,19.0,1.0,"7,416,838", 
תשעו,מרכז,אורנית,443234,"חט""ב ממלכתית",חזק,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי,רשמי,783,"7,005,031",115,249,0,0,0,0,130,"18,255",0,0,"979,824",0,"87,108",0,0,0,0,0,437,55,14.0,2.0,"8,090,217", 
תשעו,מרכז,אבן יהודה,410027,הממלכתי בכר,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,957,"7,591,367",176,166,0,0,0,0,504,"70,772",0,0,"776,902",0,"141,139",0,0,0,0,0,687,8,20.0,1.0,"8,580,180", 
תשעו,מרכז,אבן יהודה,413864,הדמוקרטי בלב השרון,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,679,848",0,0,0,0,0,295,0,10.0,0.0,"1,679,848", 
תשעו,מרכז,אבן יהודה,417105,"בית אב""י",חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,789,"6,199,372",142,128,0,0,0,0,26,"3,651",0,0,"629,083",0,"113,188",0,0,0,0,0,613,0,18.0,0.0,"6,945,294", 
תשעו,מרכז,אבן יהודה,420786,"בי""ס בית אקשטיין", ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"2,175,703",0,"6,293,263",0,0,0,0,0,0,112,0.0,15.0,"8,468,965", 
תשעו,מרכז,אבן יהודה,440180,מקיף הדסים,חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,963,"8,552,120",136,305,0,0,300,"1,986,627",0,0,"19,514,430",0,"1,904,253","45,633","1,328,728",0,0,0,0,0,"1,629",0,50.0,0.0,"33,331,791", 
תשעו,מרכז,אבן יהודה,442772,דמוקרטי בלב השרון,חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"1,081,033",0,597,0,"60,332",0,0,0,0,0,87,0,4.0,0.0,"1,141,962", 
תשעו,מרכז,אבן יהודה,474684,"בי""ס חדש 2",בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,279,"2,173,674",48,43,0,0,0,0,25,"3,511",0,0,"150,345",0,"40,618",0,0,0,0,0,170,0,6.0,0.0,"2,368,147", 
תשעו,מרכז,אבן יהודה,770529,"בי""ס אמריקאי בנלאומי",חזק,פעיל,רגיל,יסודי ועליונה,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"1,750,504",0,0,0,"1,889,775",0,0,0,0,0,531,0,22.0,0.0,"3,640,279", 
תשעו,חיפה,רכסים,312314,"ב""י יסודי רכסים",בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"6,925",0,"555,296",0,"356,003",994,"6,100,079",0,0,0,556,13,21.0,1.0,"7,018,303", 
תשעו,חיפה,רכסים,312405,"ב""י אור חדש",חלש,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"72,707",0,"14,866",116,"711,880",0,0,0,56,0,2.5,0.0,"799,453", 
תשעו,חיפה,רכסים,312678,תשב'ר הרב,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,118",0,0,335,"1,375,404","194,690",382,0,14.0,0.0,"1,593,213", 
תשעו,חיפה,רכסים,312686,"ת""ת דרכי תורה",חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"277,790",0,"323,524",313,"1,786,388",0,0,0,91,25,4.5,3.0,"2,387,703", 
תשעו,חיפה,רכסים,312983,"ת""ת תורת החיים",בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,725",0,0,191,"785,325","111,252",220,0,8.0,0.0,"911,302", 
תשעו,חיפה,רכסים,312991,אהל שרה,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,350,055",0,0,0,0,0,238,0,8.0,0.0,"1,350,055", 
תשעו,חיפה,רכסים,313569,נוה רם, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"1,307,138",0,"4,314,304",0,0,0,0,0,0,62,0.0,10.0,"5,621,442", 
תשעו,חיפה,רכסים,313809,"תשב""ר יקירי רכסים",חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,816",0,0,229,"941,523","125,158",277,0,9.0,0.0,"1,076,496", 
תשעו,חיפה,רכסים,340588,ישיבת כנסת חזקיהו,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"653,765",0,0,0,"6,336",0,0,0,0,0,93,0,4.0,0.0,"660,101", 
תשעו,חיפה,רכסים,340695,תיכון לבנות בית יעקב,בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"5,778,737",0,0,"10,058","146,617",0,0,0,0,0,303,0,8.0,0.0,"5,935,412", 
תשעו,חיפה,רכסים,340711,אור חדש - בנות,חלש,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,356,163",0,515,"3,242","63,694",0,0,0,0,0,65,0,4.0,0.0,"2,423,614", 
תשעו,חיפה,רכסים,340810,אהלי שמואל,חלש - בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"1,042,520",0,0,0,"6,775",0,0,0,0,0,144,0,5.0,0.0,"1,049,295", 
תשעו,חיפה,רכסים,362178,בת מלך,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,170,450",0,0,0,0,0,193,0,7.5,0.0,"1,170,450", 
תשעו,חיפה,רכסים,370379,"ת""ת אור חדש",חלש,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"234,945",0,"332,288",309,"1,896,302",0,0,0,127,7,6.0,1.0,"2,463,535", 
תשעו,חיפה,רכסים,379693,חכמת ישראל, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"569,952",0,"2,308,306",0,0,0,0,0,0,51,0.0,7.0,"2,878,258", 
תשעו,חיפה,רכסים,384131,מפי עוללים,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,852",0,0,115,"472,931","69,532",127,0,5.0,0.0,"555,315", 
תשעו,חיפה,רכסים,384180,ממגד גבעות,חלש - בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"439,610",0,0,0,"28,138",0,0,0,0,0,47,0,3.0,0.0,"467,748", 
תשעו,חיפה,רכסים,519579,ישיבה לצעירים מאור י,חלש - בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"459,430",0,0,0,"6,943",0,0,0,0,0,65,0,3.0,0.0,"466,372", 
תשעו,חיפה,קרית מוצקין,311605,אחדות,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,655,"5,217,567",117,111,0,0,0,0,0,0,0,0,"666,928",0,"65,600",0,0,0,0,0,432,19,13.0,2.0,"5,950,095", 
תשעו,חיפה,קרית מוצקין,311613,ויצמן,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,888,"7,052,044",177,167,0,0,0,0,0,0,0,0,"780,745",0,"116,580",0,0,0,0,0,514,21,18.0,2.0,"7,949,369", 
תשעו,חיפה,קרית מוצקין,311621,מצפה,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,654,"5,203,070",114,119,0,0,0,0,0,0,0,0,"366,871",0,"215,375",0,0,0,0,0,271,10,12.0,1.0,"5,785,316", 
תשעו,חיפה,קרית מוצקין,311894,קורצאק,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,903,"7,169,502",161,152,0,0,0,0,342,"48,024",0,0,"884,632",0,"233,268",0,0,0,0,0,541,26,18.0,3.0,"8,335,426", 
תשעו,חיפה,קרית מוצקין,312611,בן גוריון,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,861,"6,831,595",157,148,0,0,0,0,0,0,0,0,"720,614",0,"85,669",0,0,0,0,0,498,18,19.0,2.0,"7,637,878", 
תשעו,חיפה,קרית מוצקין,313825,עליזה ומנחם בגין,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,873,"6,925,219",162,154,0,0,0,0,0,0,0,0,"803,120",0,"64,430",0,0,0,0,0,622,5,19.0,1.0,"7,792,769", 
תשעו,חיפה,קרית מוצקין,340034,מקיף אורט,בינוני,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"27,026,294",0,"171,592",0,"1,390,074",0,0,0,0,0,"1,093",19,34.0,3.0,"28,587,960", 
תשעו,חיפה,קרית מוצקין,340380,אולפנא סגולה,בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,671,"6,035,341",93,193,0,0,217,"1,436,275",0,0,"6,120,897",0,"616,459",0,"887,051",0,0,0,0,0,517,0,19.0,0.0,"15,096,023", 
תשעו,חיפה,קרית מוצקין,344366,"חט""ב ע""ש יצחק רבין",בינוני,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי,רשמי,"1,096","10,103,744",153,376,0,0,0,0,0,0,"20,000",0,"1,792,267",0,"247,759",0,0,0,0,0,587,31,18.0,3.0,"12,163,770", 
תשעו,חיפה,קרית מוצקין,344374,"חט""ב יהונתן נתניהו",בינוני,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי,רשמי,"1,078","9,557,904",139,316,0,0,0,0,0,0,"45,911",0,"1,346,189",0,"237,532",0,0,0,0,0,605,12,18.0,2.0,"11,187,535", 
תשעו,חיפה,קרית מוצקין,344572,גמנסיה קריות פ.100,חלש - בינוני,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,881,746",0,"1,112",0,"165,648",0,0,0,0,0,124,0,5.0,0.0,"3,048,507", 
תשעו,חיפה,קרית מוצקין,384008,עתיד קרית מוצקין,חלש,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"6,144,680",0,766,0,"470,637",0,0,0,0,0,180,0,10.0,0.0,"6,616,084", 
תשעו,חיפה,קרית ים,311563,אורים,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,665,"5,325,477",119,119,0,0,0,0,0,0,0,0,"648,654",0,"65,199",0,0,0,0,0,351,32,13.0,3.0,"6,039,330", 
תשעו,חיפה,קרית ים,311597,בראשית,חלש,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,347,"2,636,024",46,54,0,0,0,0,0,0,0,0,"152,660",0,"171,870",0,0,0,0,0,115,0,4.0,0.0,"2,960,555", 
תשעו,חיפה,קרית ים,312173,אמירים,חלש,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,613,"4,834,130",112,112,0,0,0,0,0,0,0,0,"410,975",0,"426,781",0,0,0,0,0,327,0,12.0,0.0,"5,671,886", 
תשעו,חיפה,קרית ים,312207,עלומים,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,644,"5,115,177",111,106,0,0,0,0,0,0,0,0,"642,861",0,"91,132",0,0,0,0,0,352,15,12.0,2.0,"5,849,170", 
תשעו,חיפה,קרית ים,312579,ימית,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,569,"4,474,349",95,92,0,0,0,0,80,"11,234",0,0,"434,876",0,"86,125",0,0,0,0,0,268,23,11.0,2.0,"5,006,583", 
תשעו,חיפה,קרית ים,313684,אלמוגים,חלש,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,796,"6,339,755",144,141,0,0,0,0,0,0,0,0,"655,213",0,"508,991",0,0,0,0,0,397,16,14.0,2.0,"7,503,959", 
תשעו,חיפה,קרית ים,330266,מפתן קרית ים,חלש,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,182,"1,628,542",10,18,0,0,0,0,0,0,0,0,0,0,"79,130",0,0,0,0,0,54,0,5.0,0.0,"1,707,672", 
תשעו,חיפה,קרית ים,340042,"מקיף דתי ע""ש לוינסון",חלש,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,379,"3,305,878",56,117,0,0,118,"782,340",0,0,"3,430,960",0,"285,352",0,"324,889",0,0,0,0,0,227,0,11.0,0.0,"8,129,419", 
תשעו,חיפה,קרית ים,340349,"תיכון מקיף ע""ש רודמן",חלש,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי,רשמי,987,"8,838,587",145,316,0,0,0,0,0,0,"188,516",0,"1,537,047",0,"279,601",0,0,0,0,0,493,16,16.0,2.0,"10,843,752", 
תשעו,חיפה,קרית ים,344416,"מקיף חדש ע""ש רבין",חלש - בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,941,"8,381,323",137,302,0,0,399,"2,639,957",0,0,"16,906,574",0,"1,191,623",0,"1,195,231",0,0,0,0,0,"1,219",31,44.0,3.0,"30,314,708", 
תשעו,חיפה,קרית ים,348003,צליל ים, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,706,"6,181,778",118,121,0,0,0,0,"3,951","554,799",0,0,"1,450,773",0,"641,902",0,0,0,0,0,0,59,0.0,9.0,"8,829,253", 
תשעו,חיפה,קרית ים,376004,יסודי בסביוני ים,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,618,"4,844,961",105,102,0,0,0,0,0,0,0,0,"453,879",0,"86,518",0,0,0,0,0,402,0,14.0,0.0,"5,385,358", 
תשעו,חיפה,קרית ים,384172,אור אבנר למצוינות,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,598,"4,716,807",113,109,0,0,0,0,0,0,0,0,"325,149",0,"239,405",0,0,0,0,0,266,0,11.0,0.0,"5,281,361", 
תשעו,חיפה,קרית טבעון,311514,נרקיסים,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,526,"4,173,369",90,87,0,0,0,0,0,0,0,0,"388,159",0,"31,850",0,0,0,0,0,280,6,11.0,1.0,"4,593,378", 
תשעו,חיפה,קרית טבעון,311522,רימונים,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,511,"4,040,293",89,83,0,0,0,0,0,0,0,0,"362,318",0,"74,443",0,0,0,0,0,321,0,12.0,0.0,"4,477,054", 
תשעו,חיפה,קרית טבעון,311530,קרית עמל,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,608,"4,867,027",108,102,0,0,0,0,0,0,0,0,"558,834",0,"40,210",0,0,0,0,0,391,17,13.0,2.0,"5,466,072", 
תשעו,חיפה,קרית טבעון,311548,יבנה,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,187,"1,460,063",30,28,0,0,0,0,0,0,0,0,"36,301",0,"9,857",0,0,0,0,0,21,0,1.5,0.0,"1,506,220", 
תשעו,חיפה,קרית טבעון,312769,שקד,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,727,"5,356,852",93,102,0,0,0,0,0,0,0,0,"501,901",0,"35,679",0,0,0,0,0,494,0,17.0,0.0,"5,894,432", 
תשעו,חיפה,קרית טבעון,340059,מקיף אורט עש גרינברג,חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,853,"7,686,024",115,283,0,0,123,"810,801",696,"97,732","12,921,636",0,"1,787,638",0,"823,082",0,0,0,0,0,943,35,30.0,5.0,"24,126,913", 
תשעו,חיפה,קרית טבעון,344085,רמת הדסה,חלש,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,463,"4,196,627",73,174,0,0,27,"175,398",0,0,"8,567,291",0,"772,576","69,186","698,408",0,0,0,0,0,202,56,15.0,7.0,"14,479,485", 
